Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TATAMOTORS.NS,TCS.NS
2019-07-16,564.9641723632812,409.6669616699219,666.0125732421875,574.9762573242188,166.99327087402344,1805.447265625
2019-07-17,566.44091796875,409.763427734375,673.9044799804688,570.0180053710938,164.930419921875,1815.092041015625
2019-07-18,569.8549194335938,403.92620849609375,672.6739501953125,561.1243896484375,157.90689086914062,1771.113037109375
2019-07-19,561.2902221679688,395.869873046875,666.4793701171875,555.4102172851562,152.11123657226562,1780.543212890625
2019-07-22,542.766845703125,397.9977111816406,665.630615234375,569.4177856445312,153.9776153564453,1808.7906494140625
2019-07-23,534.792724609375,398.43292236328125,670.42529296875,566.3271484375,153.43734741210938,1810.97705078125
2019-07-24,538.90380859375,395.09613037109375,667.2430419921875,559.9014892578125,148.5749053955078,1797.560546875
2019-07-25,540.1206665039062,395.5797119140625,674.201416015625,547.628173828125,141.74781799316406,1824.2220458984375
2019-07-26,538.0532836914062,402.1082458496094,667.8369750976562,539.7572631835938,144.5474090576172,1808.062255859375
2019-07-29,530.2565307617188,415.261962890625,671.6132202148438,538.489990234375,135.11721801757812,1826.0223388671875
2019-07-30,532.1347045898438,411.39324951171875,672.6739501953125,525.127197265625,131.0897216796875,1868.157958984375
2019-07-31,531.9930419921875,410.6678466796875,673.4801635742188,518.612548828125,133.2017059326172,1890.918701171875
2019-08-01,526.108642578125,403.36553955078125,652.4351806640625,524.8381958007812,127.25870513916016,1868.92919921875
2019-08-02,524.3446044921875,397.127197265625,658.1631469726562,529.8226318359375,128.3883514404297,1890.5760498046875
2019-08-05,516.0331420898438,389.43804931640625,659.0965576171875,511.4811096191406,121.56128692626953,1927.696044921875
2019-08-06,518.3655395507812,396.7887268066406,657.187255859375,504.74853515625,120.3333969116211,1898.8055419921875
2019-08-07,517.157958984375,394.9993896484375,658.58740234375,496.2935485839844,115.32359313964844,1897.5628662109375
2019-08-08,528.7963256835938,400.80255126953125,669.3220825195312,515.5073852539062,121.85598754882812,1935.841064453125
2019-08-09,540.3636474609375,406.3638610839844,670.2554321289062,519.8690185546875,119.891357421875,1925.6822509765625
2019-08-13,525.7653198242188,396.7887268066406,648.9558715820312,570.2633666992188,119.79312133789062,1885.560546875
2019-08-14,527.920166015625,403.60736083984375,657.4842529296875,576.3026733398438,118.7616958618164,1889.80419921875
2019-08-16,527.5057983398438,405.2032470703125,657.2721557617188,571.7173461914062,119.2037353515625,1856.1134033203125
2019-08-19,522.568603515625,409.5072021484375,659.9027709960938,578.2486572265625,118.66345977783203,1854.3128662109375
2019-08-20,525.8246459960938,403.2204895019531,672.7163696289062,570.8002319335938,121.65951538085938,1874.6729736328125
2019-08-21,527.0676879882812,398.5296325683594,678.40185546875,568.5634155273438,110.41203308105469,1874.2012939453125
2019-08-22,514.8136596679688,386.0045471191406,675.2196655273438,557.737548828125,105.79515075683594,1899.749267578125
2019-08-23,512.1141357421875,382.4259338378906,680.7355346679688,570.75537109375,109.08590698242188,1926.9251708984375
2019-08-26,534.2425537109375,398.1427917480469,681.0325317382812,566.7069091796875,108.5947494506836,1951.4432373046875
2019-08-27,535.1423950195312,404.86468505859375,665.8427734375,570.3080444335938,118.2214126586914,1917.323486328125
2019-08-28,532.1942749023438,399.4001159667969,680.9900512695312,565.1411743164062,114.29216003417969,1919.680419921875
2019-08-29,527.3281860351562,391.1306457519531,684.7662353515625,555.500732421875,112.2784194946289,1914.7086181640625
2019-08-30,527.5650634765625,396.2083435058594,691.5125122070312,558.5426635742188,114.63597106933594,1937.1270751953125
2019-09-03,523.5394287109375,379.2826232910156,690.9608764648438,539.6867065429688,110.65760803222656,1930.2686767578125
2019-09-04,532.2534790039062,384.4570617675781,696.9435424804688,537.338134765625,107.56332397460938,1924.9532470703125
2019-09-05,529.2698974609375,376.2359619140625,707.7630615234375,536.1974487304688,115.96209716796875,1899.149169921875
2019-09-06,531.8153686523438,378.50885009765625,712.9393310546875,546.88916015625,119.10550689697266,1883.8896484375
2019-09-09,532.6915893554688,382.474365234375,703.5625,546.7550048828125,119.74400329589844,1871.329833984375
2019-09-11,533.0940551757812,381.6521911621094,695.9251708984375,552.2127075195312,131.9738311767578,1846.5970458984375
2019-09-12,537.7235717773438,389.4864196777344,692.785400390625,541.453857421875,125.68699645996094,1829.1083984375
2019-09-13,534.5504150390625,399.8352966308594,703.7321166992188,548.2759399414062,127.25870513916016,1836.2669677734375
2019-09-16,531.4010009765625,398.6263427734375,702.3743896484375,541.6328125,126.32550811767578,1843.168701171875
2019-09-17,523.6342163085938,387.5036926269531,705.3869018554688,535.6829833984375,119.84223937988281,1819.72119140625
2019-09-18,518.0458984375,386.2463073730469,704.1987915039062,539.3736572265625,119.5966567993164,1833.352294921875
2019-09-19,521.4439086914062,373.9147033691406,696.4343872070312,527.45166015625,122.00332641601562,1801.9752197265625
2019-09-20,568.1160278320312,403.80078125,683.111572265625,561.1373291015625,130.89324951171875,1770.6845703125
2019-09-23,595.4182739257812,431.6557922363281,648.616455078125,554.3600463867188,125.63789367675781,1728.1202392578125
2019-09-24,593.7843627929688,426.4329833984375,673.819580078125,572.0303344726562,128.58482360839844,1752.8955078125
2019-09-25,587.1067504882812,419.9528503417969,672.6314697265625,572.4105834960938,120.87367248535156,1790.40185546875
2019-09-26,588.4328002929688,437.12042236328125,664.0608520507812,580.1275634765625,122.29801940917969,1789.6732177734375
2019-09-27,589.2379760742188,434.460693359375,663.763671875,585.6076049804688,117.77938842773438,1762.71142578125
2019-09-30,581.3053588867188,419.4692687988281,683.6631469726562,595.9861450195312,115.37271118164062,1799.703857421875
2019-10-01,591.4164428710938,410.6678466796875,673.395263671875,583.7510375976562,113.26073455810547,1765.96923828125
2019-10-03,579.45849609375,413.2792663574219,666.64892578125,586.5023193359375,120.23516845703125,1766.2265625
2019-10-04,563.4274291992188,400.3189392089844,673.3103637695312,585.1825561523438,117.53379821777344,1782.6005859375
2019-10-07,562.1014404296875,402.44677734375,670.0009155273438,586.0772705078125,115.42182922363281,1755.46728515625
2019-10-09,581.6369018554688,422.3708190917969,664.9942626953125,592.6310424804688,118.7616958618164,1731.8065185546875
2019-10-10,568.5658569335938,409.7973937988281,664.4850463867188,609.6304931640625,114.73421478271484,1718.3897705078125
2019-10-11,567.7371215820312,414.48822021484375,691.4276733398438,605.0897827148438,119.15462493896484,1703.301513671875
2019-10-14,570.38916015625,414.7784118652344,667.0733032226562,607.5055541992188,125.5887680053711,1732.578125
2019-10-15,579.2216186523438,417.6799621582031,651.968505859375,610.2567138671875,124.7046890258789,1746.5516357421875
2019-10-16,578.2980346679688,421.0167236328125,654.6414794921875,613.925048828125,123.6241455078125,1754.353271484375
2019-10-17,577.7772216796875,426.1428527832031,652.9867553710938,624.7285766601562,137.03273010253906,1780.25537109375
2019-10-18,582.0394287109375,423.4347229003906,651.5864868164062,633.608642578125,134.42958068847656,1803.3966064453125
2019-10-22,586.9174194335938,436.3467102050781,546.107421875,632.6243896484375,129.4197998046875,1798.1810302734375
2019-10-23,588.0067138671875,440.16705322265625,559.0392456054688,622.8944702148438,130.30386352539062,1814.57275390625
2019-10-24,585.40185546875,439.8285217285156,545.9354248046875,642.600341796875,131.1388397216797,1825.0042724609375
2019-10-25,582.0394287109375,453.70770263671875,547.7399291992188,640.2517700195312,124.60645294189453,1862.6524658203125
2019-10-27,586.15966796875,454.1429138183594,557.5355224609375,641.6161499023438,145.0876922607422,1854.544189453125
2019-10-29,588.4328002929688,461.7353210449219,559.0823364257812,656.2893676757812,169.39996337890625,1923.9239501953125
2019-10-30,591.203369140625,455.6904296875,567.6319580078125,661.679931640625,168.85968017578125,1974.7210693359375
2019-10-31,582.6787719726562,447.856201171875,589.1135864257812,655.0816040039062,174.55709838867188,1989.4906005859375
2019-11-01,587.2725830078125,447.0824279785156,591.0900268554688,651.7487182617188,171.95396423339844,1929.2274169921875
2019-11-04,585.757080078125,455.061767578125,609.2205810546875,652.084228515625,169.15435791015625,1923.13525390625
2019-11-05,587.0120849609375,452.9822998046875,598.1359252929688,647.4541015625,168.95790100097656,1930.060546875
2019-11-06,595.1340942382812,464.9270324707031,612.05615234375,641.906982421875,171.4136962890625,1918.3572998046875
2019-11-07,598.4728393554688,462.8476257324219,618.7583618164062,652.50927734375,168.4667510986328,1915.596435546875
2019-11-08,594.6369018554688,473.3899841308594,608.4901733398438,646.64892578125,166.06008911132812,1867.0352783203125
2019-11-11,598.97021484375,480.498779296875,605.2679443359375,638.7307739257812,168.95790100097656,1841.61474609375
2019-11-13,595.5603637695312,469.8113708496094,594.0545043945312,658.637939453125,167.58267211914062,1909.6800537109375
2019-11-14,603.3035888671875,482.2880859375,606.0411987304688,654.36572265625,164.095458984375,1925.6329345703125
2019-11-15,605.1978149414062,483.4486999511719,604.8382568359375,657.9892578125,165.56893920898438,1906.0419921875
2019-11-18,597.6915283203125,481.9979553222656,605.9553833007812,652.777587890625,167.0915069580078,1886.88916015625
2019-11-19,602.3562622070312,477.30706787109375,612.5287475585938,675.3912353515625,164.7830810546875,1848.49609375
2019-11-20,603.0430908203125,478.7578430175781,612.6575927734375,692.345947265625,164.4392547607422,1848.2767333984375
2019-11-21,607.7788696289062,481.90118408203125,612.872314453125,687.85009765625,161.2467498779297,1856.64794921875
2019-11-22,598.97021484375,480.498779296875,595.6441040039062,691.8314819335938,159.4785919189453,1815.97509765625
2019-11-25,601.9774780273438,481.4659423828125,599.8544921875,698.564208984375,163.16226196289062,1824.565673828125
2019-11-26,603.8480834960938,493.94268798828125,593.4099731445312,697.9827270507812,160.510009765625,1794.017333984375
2019-11-27,605.4346923828125,488.913330078125,597.8352661132812,702.2772216796875,162.96578979492188,1800.72314453125
2019-11-28,599.230712890625,502.1155090332031,603.0767211914062,706.9521484375,161.88525390625,1820.9283447265625
2019-11-29,603.8007202148438,495.7802734375,598.3507690429688,693.9118041992188,158.64361572265625,1799.802978515625
2019-12-02,599.4437255859375,494.1361083984375,595.2144775390625,709.7257080078125,158.2015838623047,1771.57763671875
2019-12-03,594.5421752929688,492.63702392578125,600.0693359375,706.3257446289062,155.4019775390625,1797.83056640625
2019-12-04,592.7661743164062,511.8839416503906,609.0917358398438,694.6051635742188,166.4038848876953,1821.93603515625
2019-12-05,589.9010009765625,510.7717590332031,614.2471313476562,693.7775268554688,163.16226196289062,1859.452880859375
2019-12-06,590.1141357421875,507.58001708984375,614.4620361328125,695.58935546875,158.64361572265625,1861.46923828125
2019-12-09,588.6460571289062,509.2242431640625,616.3095092773438,703.5075073242188,157.6613006591797,1806.1138916015625
2019-12-10,591.7479248046875,511.35198974609375,613.9894409179688,698.7431640625,156.87545776367188,1764.3895263671875
2019-12-11,591.3927612304688,516.0429077148438,619.57470703125,698.9445190429688,158.9383087158203,1789.853759765625
2019-12-12,598.425537109375,517.7838745117188,603.2916259765625,701.5391845703125,170.28402709960938,1771.44580078125
2019-12-13,598.5439453125,519.4281005859375,611.1968383789062,708.1151733398438,173.5747833251953,1815.5810546875
2019-12-16,595.4655151367188,521.5559692382812,613.5169067382812,700.8233642578125,171.855712890625,1864.2301025390625
2019-12-17,601.9774780273438,523.3935546875,627.0073852539062,699.07861328125,177.01287841796875,1897.714599609375
2019-12-18,612.041259765625,523.6353759765625,629.3703002929688,704.9613647460938,171.70838928222656,1900.1693115234375
2019-12-19,610.3600463867188,522.4747314453125,627.9955444335938,720.216064453125,175.98143005371094,1953.902587890625
2019-12-20,614.101318359375,528.18115234375,628.596923828125,715.3623657226562,172.83804321289062,1948.51123046875
2019-12-23,616.80078125,523.5386352539062,632.420654296875,702.9707641601562,172.93629455566406,1956.2257080078125
2019-12-24,610.5257568359375,523.34521484375,630.186767578125,691.8092651367188,172.39599609375,1942.1129150390625
2019-12-26,601.6696166992188,521.0723266601562,626.363037109375,677.9189453125,171.51193237304688,1930.1475830078125
2019-12-27,603.8245239257812,531.3728637695312,633.237060546875,689.97509765625,173.0345001220703,1927.123291015625
2019-12-30,607.2106323242188,526.1016235351562,629.7570190429688,690.8026733398438,180.4509735107422,1913.7122802734375
2019-12-31,602.4510498046875,521.2174072265625,628.2532958984375,677.3150024414062,181.87533569335938,1894.8663330078125
2020-01-01,605.5293579101562,519.137939453125,633.151123046875,675.3241577148438,181.18771362304688,1900.037841796875
2020-01-02,609.3890991210938,522.861572265625,631.3037719726562,686.8212280273438,190.32321166992188,1891.316162109375
2020-01-03,600.6988525390625,521.1690063476562,641.013427734375,687.6488037109375,187.7200927734375,1929.0084228515625
2020-01-06,587.6987915039062,508.4505920410156,634.86962890625,671.7006225585938,182.36648559570312,1928.8328857421875
2020-01-07,597.0048217773438,505.7424011230469,625.460693359375,682.0345458984375,181.4332733154297,1933.566650390625
2020-01-08,595.4420166015625,508.69232177734375,617.1258544921875,676.9122924804688,179.32131958007812,1976.868896484375
2020-01-09,602.11962890625,528.37451171875,625.159912109375,692.5025634765625,188.60418701171875,1941.0169677734375
2020-01-10,607.4710693359375,522.5230712890625,634.2681884765625,692.345947265625,192.8772430419922,1940.3154296875
2020-01-13,609.033935546875,520.9271850585938,664.6861572265625,690.5789794921875,192.7790069580078,1919.979736328125
2020-01-14,610.6914672851562,519.9600219726562,666.49072265625,684.1819458007812,192.38609313964844,1934.4866943359375
2020-01-15,608.2051391601562,518.0256958007812,659.5305786132812,681.6990356445312,196.80650329589844,1952.017578125
2020-01-16,609.8153686523438,519.5247802734375,659.0580444335938,687.9842529296875,194.0560302734375,1962.44921875
2020-01-17,605.3162841796875,514.5921020507812,659.788330078125,707.2653198242188,193.81044006347656,1945.1810302734375
2020-01-20,594.3052978515625,517.3001708984375,660.3040771484375,685.5015258789062,191.55111694335938,1902.44873046875
2020-01-21,589.3090209960938,513.625,655.1912841796875,686.1949462890625,188.01478576660156,1903.0618896484375
2020-01-22,587.6514892578125,505.6939697265625,661.8077392578125,685.9488525390625,182.3173828125,1934.4866943359375
2020-01-23,589.545654296875,510.3849182128906,673.9662475585938,683.0411987304688,185.06785583496094,1924.8663330078125
2020-01-24,589.40380859375,516.3330078125,672.591552734375,680.6701049804688,183.2014617919922,1918.2333984375
2020-01-27,574.5567016601562,519.6214599609375,668.5958862304688,673.9598388671875,178.97750854492188,1905.8021240234375
2020-01-28,579.2925415039062,510.8684997558594,668.5100708007812,658.3919067382812,172.9853973388672,1918.5413818359375
2020-01-29,585.2835083007812,509.3209228515625,678.5633544921875,662.0155029296875,184.7240447998047,1892.931396484375
2020-01-30,580.6423950195312,514.7372436523438,670.8300170898438,645.8660888671875,182.90675354003906,1878.2158203125
2020-01-31,580.7608032226562,508.40216064453125,666.74853515625,631.5059814453125,173.4765625,1826.5565185546875
2020-02-03,564.8955688476562,498.633544921875,659.4017333984375,619.8076782226562,160.95205688476562,1847.1583251953125
2020-02-04,582.4182739257812,513.3831787109375,676.9738159179688,638.1044311523438,162.7693328857422,1851.77099609375
2020-02-05,589.4510498046875,521.4108276367188,674.1380615234375,647.9909057617188,180.50009155273438,1885.85888671875
2020-02-06,587.1541748046875,523.8287963867188,662.7958374023438,652.1513671875,175.68675231933594,1869.869384765625
2020-02-07,588.2907104492188,518.8477172851562,667.9085083007812,641.3477783203125,170.52960205078125,1877.0733642578125
2020-02-10,587.3910522460938,516.4298095703125,664.3855590820312,642.2200927734375,165.9127197265625,1899.388671875
2020-02-11,587.5330810546875,522.0394897460938,664.6861572265625,649.8922119140625,166.74769592285156,1891.8763427734375
2020-02-12,591.5111694335938,531.276123046875,671.1307373046875,657.7432861328125,167.9264678955078,1907.119873046875
2020-02-13,587.9119873046875,523.2484741210938,680.7545776367188,659.465576171875,166.5021209716797,1925.7451171875
2020-02-14,577.4692993164062,527.8909912109375,675.770751953125,665.4825439453125,166.1092071533203,1918.936279296875
2020-02-17,576.4274291992188,523.8287963867188,678.3485717773438,661.2996826171875,166.1092071533203,1935.6729736328125
2020-02-18,574.5803833007812,523.4419555664062,685.39453125,656.4459228515625,158.74185180664062,1946.655029296875
2020-02-19,581.1869506835938,526.9237670898438,687.800537109375,672.7295532226562,155.254638671875,1929.6104736328125
2020-02-20,576.40380859375,529.0516357421875,684.8360595703125,664.744384765625,155.69667053222656,1894.86376953125
2020-02-24,573.0175170898438,512.4642944335938,683.8480224609375,646.4028930664062,147.98550415039062,1858.4481201171875
2020-02-25,568.4474487304688,513.5282592773438,686.0390625,633.6309814453125,147.24876403808594,1894.2933349609375
2020-02-26,567.9501953125,506.51617431640625,672.591552734375,622.7155151367188,141.993408203125,1865.6961669921875
2020-02-27,568.0449829101562,498.4400634765625,668.3810424804688,620.1432495117188,142.68101501464844,1849.79443359375
2020-02-28,557.7207641601562,480.93402099609375,628.7258911132812,594.375732421875,126.6693115234375,1757.2381591796875
2020-03-02,558.6441650390625,489.4936218261719,636.760009765625,588.7837524414062,123.18209838867188,1758.2490234375
2020-03-03,559.6861572265625,497.8597717285156,641.8727416992188,600.7281494140625,128.0445556640625,1788.9105224609375
2020-03-04,544.0813598632812,491.6697998046875,651.9691162109375,599.3189086914062,123.96794891357422,1830.2021484375
2020-03-05,545.265380859375,487.9461364746094,648.4031372070312,586.5470581054688,123.52590942382812,1866.9697265625
2020-03-06,537.4747924804688,470.3916931152344,634.95556640625,568.5857543945312,112.18019104003906,1859.414306640625
2020-03-09,524.40380859375,442.7301025390625,605.3108520507812,498.41845703125,103.83052825927734,1732.8143310546875
2020-03-11,527.4821166992188,450.370849609375,589.4573364257812,516.0442504882812,97.15080261230469,1716.4296875
2020-03-12,483.6752014160156,411.6833801269531,542.3695678710938,475.5363464355469,86.44358825683594,1554.90771484375
2020-03-13,506.6442565917969,432.52630615234375,551.9503784179688,494.4593811035156,88.16262817382812,1586.93115234375
2020-03-16,473.35101318359375,389.67987060546875,501.081787109375,454.37652587890625,81.48289489746094,1490.3779296875
2020-03-17,461.7955017089844,355.19964599609375,476.8504638671875,450.9319152832031,76.57132720947266,1456.641357421875
2020-03-18,415.2891845703125,343.3999328613281,459.1065368652344,433.261474609375,74.16466522216797,1453.478759765625
2020-03-19,424.1215515136719,327.4413146972656,468.7732849121094,410.5359191894531,71.65975952148438,1448.12451171875
2020-03-20,418.10699462890625,334.3567199707031,502.8431396484375,455.3830871582031,75.93283081054688,1590.6934814453125
2020-03-23,365.39666748046875,274.6812744140625,452.3612365722656,395.4825134277344,65.0291519165039,1477.6385498046875
2020-03-24,363.5733642578125,286.7710876464844,506.7958984375,422.0329284667969,67.33759307861328,1507.2408447265625
2020-03-25,405.746337890625,306.501708984375,520.8878173828125,484.1478576660156,69.00752258300781,1548.9676513671875
2020-03-26,426.74993896484375,319.4137268066406,552.5087890625,476.9678649902344,69.54779052734375,1584.94140625
2020-03-27,428.3365173339844,328.6986999511719,560.84375,476.699462890625,69.44955444335938,1614.6324462890625
2020-03-30,393.8592834472656,303.1166076660156,538.5028076171875,460.97503662109375,66.94465637207031,1573.923828125
2020-03-31,408.1853332519531,313.126953125,551.2200317382812,498.239501953125,69.79336547851562,1616.04833984375
2020-04-01,392.9121398925781,300.94036865234375,517.96630859375,483.3426818847656,66.7481918334961,1512.196533203125
2020-04-03,385.429443359375,277.2442932128906,503.2729797363281,482.0005798339844,64.14506530761719,1463.92138671875
2020-04-07,424.38201904296875,315.39984130859375,549.0718383789062,539.5525512695312,66.06057739257812,1571.0029296875
2020-04-08,420.9722595214844,308.4844665527344,542.7132568359375,533.31201171875,66.40438079833984,1509.2763671875
2020-04-09,438.0923767089844,331.4551696777344,546.7088012695312,545.7483520507812,73.28057861328125,1562.994384765625
2020-04-13,424.0268249511719,319.800537109375,547.697021484375,531.969970703125,72.936767578125,1556.8875732421875
2020-04-15,408.8483581542969,316.6088562011719,549.1148681640625,514.388916015625,71.61064910888672,1535.56005859375
2020-04-16,416.6388854980469,330.77813720703125,536.0538940429688,522.5308227539062,73.32969665527344,1518.6573486328125
2020-04-17,431.10699462890625,363.227294921875,540.2643432617188,547.5601196289062,75.49078369140625,1598.4373779296875
2020-04-20,447.4694519042969,349.4448547363281,561.3593139648438,556.417724609375,79.02710723876953,1609.4552001953125
2020-04-21,436.48223876953125,320.961181640625,544.0880126953125,553.5323486328125,73.32969665527344,1537.772216796875
2020-04-22,439.77362060546875,324.92669677734375,551.5208129882812,610.0106201171875,74.55758666992188,1565.9586181640625
2020-04-23,452.2527160644531,341.3688659667969,583.7002563476562,613.2763061523438,74.31201171875,1662.19921875
2020-04-24,444.2490539550781,323.86279296875,565.3980712890625,633.8994140625,72.88765716552734,1609.3668212890625
2020-04-27,440.2945861816406,336.4845275878906,571.0691528320312,639.6030883789062,73.91908264160156,1625.3404541015625
2020-04-28,441.0997009277344,348.0424499511719,567.7179565429688,638.8873901367188,75.58901977539062,1645.2081298828125
2020-04-29,462.7426452636719,358.2946472167969,581.3372802734375,638.3504638671875,76.76779174804688,1686.44775390625
2020-04-30,474.4402770996094,367.6763610839844,614.8057861328125,655.8196411132812,91.6007308959961,1782.7327880859375
2020-05-04,437.12152099609375,326.957763671875,578.8883666992188,642.0411987304688,82.41609191894531,1708.394775390625
2020-05-05,431.65167236328125,319.9940185546875,578.8883666992188,653.42626953125,79.46915435791016,1710.4307861328125
2020-05-06,448.2034912109375,330.1978454589844,572.1862182617188,653.4710693359375,81.72846984863281,1684.6336669921875
2020-05-07,438.0687561035156,325.7004089355469,571.3696899414062,674.1387329101562,81.04086303710938,1674.0582275390625
2020-05-08,439.9867858886719,326.6192626953125,579.318115234375,698.6761474609375,79.61650848388672,1675.6068115234375
2020-05-11,433.7117004394531,309.64508056640625,586.7936401367188,705.3862915039062,84.57717895507812,1712.6871337890625
2020-05-12,426.9631042480469,310.6606750488281,590.8751831054688,661.7470092773438,84.6754150390625,1725.2537841796875
2020-05-13,439.32379150390625,326.957763671875,596.46044921875,675.7871704101562,85.65772247314453,1725.3865966796875
2020-05-14,423.2454528808594,316.6571960449219,565.5267944335938,648.4656982421875,82.31787109375,1683.5272216796875
2020-05-15,420.6170349121094,312.1114196777344,560.5000610351562,659.0557250976562,82.8581314086914,1675.1644287109375
2020-05-18,396.2272644042969,288.7054748535156,570.4676513671875,650.6334838867188,79.22357177734375,1721.8026123046875
2020-05-19,393.3857421875,290.4464111328125,574.5059814453125,636.2501220703125,80.3532485961914,1724.5015869140625
2020-05-20,405.9121398925781,295.6208801269531,575.3224487304688,647.4496459960938,81.97406005859375,1728.8822021484375
2020-05-21,407.0724182128906,294.411865234375,577.5995483398438,650.8592529296875,82.61255645751953,1762.1572265625
2020-05-22,397.26910400390625,281.49993896484375,594.9136352539062,646.4788208007812,81.33555603027344,1787.9541015625
2020-05-26,403.68621826171875,283.0957946777344,584.7744140625,643.0918579101562,81.6302490234375,1719.501708984375
2020-05-27,427.9576416015625,308.38775634765625,606.1701049804688,652.8010864257812,83.05460357666016,1774.635498046875
2020-05-28,447.6589050292969,316.12530517578125,607.8457641601562,664.858642578125,85.46126556396484,1773.75048828125
2020-05-29,450.6899108886719,321.05792236328125,601.8359985351562,661.3135986328125,85.46126556396484,1745.4752197265625
2020-06-01,467.739013671875,328.118408203125,609.28271484375,686.580322265625,87.9661636352539,1809.9898681640625
2020-06-02,474.0614013671875,336.9681396484375,616.7294921875,693.51220703125,94.79324340820312,1811.67138671875
2020-06-03,484.1251220703125,345.1408996582031,611.0247802734375,696.1992797851562,97.00345611572266,1816.1090087890625
2020-06-04,474.39288330078125,336.4361877441406,616.4246215820312,713.4274291992188,96.75787353515625,1856.40478515625
2020-06-05,489.3819274902344,345.47943115234375,612.7666625976562,714.2855834960938,108.79120635986328,1817.97314453125
2020-06-08,481.11785888671875,347.99407958984375,627.8343505859375,708.776123046875,113.4080810546875,1838.8311767578125
2020-06-09,467.5732727050781,337.1131896972656,625.003662109375,694.1670532226562,109.47882843017578,1839.0975341796875
2020-06-10,469.72808837890625,341.4172058105469,623.4794921875,709.9728393554688,109.4297103881836,1871.67138671875
2020-06-11,458.7171630859375,330.0527648925781,613.114990234375,694.4154052734375,104.27256774902344,1835.191650390625
2020-06-12,465.41845703125,332.9059753417969,602.7505493164062,717.4918823242188,103.43760681152344,1810.206787109375
2020-06-15,449.8373718261719,320.23583984375,598.8312377929688,729.1204833984375,98.72249603271484,1801.68603515625
2020-06-16,469.0414123535156,331.6969909667969,610.7198486328125,730.5429077148438,93.0741958618164,1815.7984619140625
2020-06-17,463.7608642578125,330.7297668457031,612.8538208007812,729.481689453125,93.71269989013672,1817.5736083984375
2020-06-18,483.0359191894531,340.4500427246094,621.78125,747.7937622070312,94.6458969116211,1808.9642333984375
2020-06-19,489.3819274902344,351.86279296875,614.508544921875,794.53369140625,100.68712615966797,1814.7335205078125
2020-06-22,487.2034606933594,355.4897766113281,612.8973388671875,788.5501098632812,100.83448028564453,1799.955322265625
2020-06-23,493.62060546875,363.8076171875,627.66015625,777.1473388671875,102.55352020263672,1806.4786376953125
2020-06-24,488.97943115234375,336.6780090332031,621.9988403320312,780.285888671875,102.94644927978516,1812.6033935546875
2020-06-25,487.2034606933594,339.4828186035156,610.1102294921875,775.7926025390625,101.9641342163086,1789.4375
2020-06-26,500.3218688964844,337.6451721191406,651.6552124023438,786.5179443359375,99.60658264160156,1880.6358642578125
2020-06-29,509.60418701171875,331.8420715332031,637.3278198242188,778.1633911132812,97.69107055664062,1865.36962890625
2020-06-30,504.7735290527344,339.9180908203125,640.9859008789062,769.5606079101562,96.51229095458984,1848.0616455078125
2020-07-01,513.6533203125,352.1045837402344,637.4585571289062,784.68896484375,98.96807098388672,1856.8489990234375
2020-07-02,515.9266357421875,350.9439697265625,658.9712524414062,798.1978149414062,99.75393676757812,1914.630126953125
2020-07-03,508.6096496582031,349.15472412109375,664.2841796875,810.689697265625,101.62032318115234,1952.3519287109375
2020-07-06,522.3673706054688,349.976806640625,665.4164428710938,839.6640625,107.0721664428711,2008.7572021484375
2020-07-07,523.3855590820312,363.7108459472656,691.676025390625,826.8092651367188,107.12127685546875,2014.703857421875
2020-07-08,525.8482666015625,356.8438720703125,674.73583984375,815.2694702148438,103.4867172241211,1969.4376220703125
2020-07-09,532.7626342773438,358.19793701171875,680.8324584960938,827.1719360351562,105.05841064453125,1956.5234375
2020-07-10,523.36181640625,348.52606201171875,680.9630737304688,851.5665893554688,105.6969223022461,1972.5
2020-07-13,511.5932922363281,341.9975280761719,694.2018432617188,877.3895263671875,106.08984375,1970.4139404296875
2020-07-14,501.45843505859375,334.211669921875,682.1824340820312,869.2277221679688,103.29025268554688,1927.765625
2020-07-15,498.7590637207031,334.45343017578125,723.7274169921875,836.1272583007812,101.37474060058594,1982.7509765625
2020-07-16,503.21075439453125,333.3411865234375,793.4481201171875,835.855224609375,101.12915802001953,1987.9549560546875
2020-07-17,520.2125244140625,342.19097900390625,786.611083984375,866.8245849609375,104.51815032958984,1957.71044921875
2020-07-20,536.5986938476562,351.089111328125,813.7415771484375,870.5426635742188,103.19202423095703,1964.0701904296875
2020-07-21,539.2034301757812,366.37060546875,815.8754272460938,893.9623413085938,106.53189086914062,1979.3267822265625
2020-07-22,533.4256591796875,368.5951843261719,799.457763671875,908.6763305664062,103.29025268554688,1948.991943359375
2020-07-23,535.3436279296875,379.3793029785156,790.7916870117188,933.0708618164062,104.17434692382812,1931.4234619140625
2020-07-24,529.9921264648438,369.272216796875,803.76904296875,973.1314086914062,101.9150161743164,1919.1468505859375
2020-07-27,511.2380676269531,346.73675537109375,826.0657348632812,977.6884765625,99.9012680053711,1963.091552734375
2020-07-28,514.6242065429688,340.5467834472656,838.6076049804688,987.437255859375,104.5672607421875,2054.672607421875
2020-07-29,504.18157958984375,339.53118896484375,831.0301513671875,950.6865844726562,103.87964630126953,2024.6943359375
2020-07-30,497.57513427734375,333.63140869140625,837.3882446289062,956.218505859375,101.81678771972656,2027.763427734375
